trajectory_id,particle,phase_pre,phase_post,rel_x_pre_um,rel_y_pre_um,rel_z_pre_um,rel_x_post_um,rel_y_post_um,rel_z_post_um,step_len_um,edep_keV
T001084,alpha,binder_void,BN,0.09426,0.09572,0.08145,0.61907,0.62026,0.53305,0.86867,127.081
T001084,alpha,BN,binder_void,0.61907,0.62026,0.53305,1.18729,1.202576,1.02593,0.951416,401.89
T001084,alpha,binder_void,BN,1.18729,1.202576,1.02593,1.234,1.255598,1.07377,0.0853363,12.7174
T001084,alpha,BN,binder_void,1.234,1.255598,1.07377,1.7044,1.7895253,1.55465,0.859115,380.534
T001084,alpha,binder_void,BN,1.7044,1.7895253,1.55465,1.7736,1.8723821,1.62077,0.126599,22.3772
T001084,alpha,BN,binder_void,1.7736,1.8723821,1.62077,2.23712,2.44872,2.10291,0.883875,372.529
T001084,alpha,binder_void,ZnS,2.23712,2.44872,2.10291,2.27318,2.491977,2.14109,0.0680691,6.61339
T001084,alpha,ZnS,ZnS,2.27318,2.491977,2.14109,2.75789,2.75321,2.89782,1.00373,60.8007
T001084,alpha,ZnS,ZnS,2.75789,2.75321,2.89782,3.30006,2.95764,3.07062,0.741292,4.99628
T001084,alpha,ZnS,ZnS,3.30006,2.95764,3.07062,3.54263,2.98569,2.8312,0.860762,31.8073
T001084,alpha,ZnS,ZnS,3.54263,2.98569,2.8312,3.54263,2.98569,2.8312,0,0
T001085,Li7,BN,binder_void,0,0,0,-0.1401,0.1321,-0.1768,0.261554,159.467
T001085,Li7,binder_void,BN,-0.1401,0.1321,-0.1768,-0.3457,0.3345,-0.43614,0.38795,59.4315
T001085,Li7,BN,binder_void,-0.3457,0.3345,-0.43614,-0.7283,0.717,-0.93783,0.738779,384.56
T001085,Li7,binder_void,binder_void,-0.7283,0.717,-0.93783,-1.8352,1.5785,-1.98417,1.7556,145.876
T001085,Li7,binder_void,ZnS,-1.8352,1.5785,-1.98417,-2.3364,1.8283,-2.20367,0.609076,37.8526
T001085,Li7,ZnS,ZnS,-2.3364,1.8283,-2.20367,-2.4251,1.9197,-2.28826,0.167382,33.9264
T001085,Li7,ZnS,ZnS,-2.4251,1.9197,-2.28826,-2.4379,1.9359,-2.37034,0.142341,14.0126
T001085,Li7,ZnS,ZnS,-2.4379,1.9359,-2.37034,-2.4891,1.9122,-2.38307,0.16901,4.87279
T001085,Li7,ZnS,ZnS,-2.4891,1.9122,-2.38307,-2.4891,1.9122,-2.38307,0,0
T001086,alpha,BN,binder_void,0,0,0,0.2983,-0.2812,0.37616,0.556374,205.225
T001086,alpha,binder_void,ZnS,0.2983,-0.2812,0.37616,0.6436,-0.614,0.85004,0.674231,97.759
T001086,alpha,ZnS,binder_void,0.6436,-0.614,0.85004,2.3977,-2.2638,3.32325,3.47383,978.613
T001086,alpha,binder_void,BN,2.3977,-2.2638,3.32325,2.4639,-2.3355,3.44172,0.153517,21.8985
T001086,alpha,BN,binder_void,2.4639,-2.3355,3.44172,2.6223,-2.5087,3.72412,0.368352,110.929
T001086,alpha,binder_void,BN,2.6223,-2.5087,3.72412,2.636,-2.5254,3.74547,0.030398,2.44838
T001086,alpha,BN,BN,2.636,-2.5254,3.74547,2.8635,-2.78868,4.09969,0.530292,53.1274
T001086,alpha,BN,BN,2.8635,-2.78868,4.09969,2.8635,-2.78868,4.09969,0,0
T001087,Li7,BN,binder_void,0,0,0,0.6029,0.4093,-0.13127,0.740978,438.707
T001087,Li7,binder_void,BN,0.6029,0.4093,-0.13127,0.7853,0.5161,-0.16342,0.213846,32.4773
T001087,Li7,BN,binder_void,0.7853,0.5161,-0.16342,1.5086,0.9431,-0.27985,0.851662,286.545
T001087,Li7,binder_void,BN,1.5086,0.9431,-0.27985,1.6821,1.0219,-0.3228,0.196304,12.85
T001087,Li7,BN,BN,1.6821,1.0219,-0.3228,2.2159,1.2447,-0.48574,0.671337,69.4207
T001087,Li7,BN,BN,2.2159,1.2447,-0.48574,2.2159,1.2447,-0.48574,0,0
T001088,alpha,BN,binder_void,0,0,0,-0.1599,-0.1086,0.03483,0.196481,75.7477
T001088,alpha,binder_void,BN,-0.1599,-0.1086,0.03483,-0.4371,-0.2956,0.09602,0.339892,48.9601
T001088,alpha,BN,binder_void,-0.4371,-0.2956,0.09602,-1.2275,-0.8351,0.27265,0.973327,403.262
T001088,alpha,binder_void,BN,-1.2275,-0.8351,0.27265,-1.2675,-0.8618,0.28115,0.0488083,9.28192
T001088,alpha,BN,binder_void,-1.2675,-0.8618,0.28115,-1.9815,-1.3278,0.43057,0.865879,388.522
T001088,alpha,binder_void,BN,-1.9815,-1.3278,0.43057,-2.603,-1.7198,0.57368,0.748782,114.181
T001088,alpha,BN,binder_void,-2.603,-1.7198,0.57368,-3.2471,-2.1222,0.70218,0.771154,325.804
T001088,alpha,binder_void,BN,-3.2471,-2.1222,0.70218,-3.2535,-2.1256,0.70319,0.00730483,0.426371
T001088,alpha,BN,BN,-3.2535,-2.1256,0.70319,-3.8928,-2.4722,0.80643,0.754615,103.816
T001088,alpha,BN,BN,-3.8928,-2.4722,0.80643,-3.8928,-2.4722,0.80643,0,0
T001089,Li7,BN,binder_void,0,0,0,-0.0233,-0.059,0.0486,0.0798097,48.274
T001089,Li7,binder_void,binder_void,-0.0233,-0.059,0.0486,-0.6319,-1.5398,1.2058,1.97616,309.181
T001089,Li7,binder_void,binder_void,-0.6319,-1.5398,1.2058,-1.1569,-2.9844,2.2751,1.87402,256.199
T001089,Li7,binder_void,outside,-1.1569,-2.9844,2.2751,-1.2245,-3.1509,2.405,0.221929,21.5432
T001090,alpha,BN,binder_void,0,0,0,0.1469,0.3724,-0.3064,0.504185,184.471
T001090,alpha,binder_void,BN,0.1469,0.3724,-0.3064,0.2372,0.6029,-0.4972,0.312612,48.978
T001090,alpha,BN,binder_void,0.2372,0.6029,-0.4972,0.4898,1.2507,-1.0337,0.878386,358.622
T001090,alpha,binder_void,ZnS,0.4898,1.2507,-1.0337,0.4976,1.2695,-1.0493,0.0255564,4.13962
T001090,alpha,ZnS,ZnS,0.4976,1.2695,-1.0493,1.6602,4.0851,-3.384,3.90309,873.79
T001090,alpha,ZnS,ZnS,1.6602,4.0851,-3.384,1.6602,4.0851,-3.384,0,0
T001091,Li7,BN,binder_void,0,0,0,0.535,-0.4025,-0.2104,0.702277,433.736
T001091,Li7,binder_void,BN,0.535,-0.4025,-0.2104,0.6111,-0.4644,-0.2383,0.10197,14.7292
T001091,Li7,BN,binder_void,0.6111,-0.4644,-0.2383,1.2174,-0.9644,-0.4525,0.817645,342.416
T001091,Li7,binder_void,ZnS,1.2174,-0.9644,-0.4525,1.2995,-1.0589,-0.5343,0.150849,7.70232
T001091,Li7,ZnS,ZnS,1.2995,-1.0589,-0.5343,1.404,-1.1153,-0.5534,0.129257,30.3124
T001091,Li7,ZnS,binder_void,1.404,-1.1153,-0.5534,1.4233,-1.1137,-0.5324,0.0463832,6.40856
T001091,Li7,binder_void,ZnS,1.4233,-1.1137,-0.5324,1.4233,-1.1137,-0.5324,0,0
T001091,Li7,ZnS,ZnS,1.4233,-1.1137,-0.5324,1.4153,-1.1027,-0.5334,0.0508491,5.04647
T001091,Li7,ZnS,ZnS,1.4153,-1.1027,-0.5334,1.4153,-1.1027,-0.5334,0,0
T001092,alpha,BN,binder_void,0,0,0,-0.0437,0.0329,0.0172,0.0573296,20.0691
T001092,alpha,binder_void,ZnS,-0.0437,0.0329,0.0172,-0.061,0.0459,0.024,0.0226575,3.2831
T001092,alpha,ZnS,binder_void,-0.061,0.0459,0.024,-3.1146,2.3375,1.2227,4.02141,1077.27
T001092,alpha,binder_void,BN,-3.1146,2.3375,1.2227,-4.2701,2.9666,1.2358,1.31688,176.482
T001092,alpha,BN,binder_void,-4.2701,2.9666,1.2358,-4.8473,3.2824,1.1839,0.66324,113.086
T001092,alpha,binder_void,BN,-4.8473,3.2824,1.1839,-4.8913,3.2977,1.183,0.0466551,6.20338
T001092,alpha,BN,BN,-4.8913,3.2977,1.183,-5.2404,3.4241,1.1694,0.377869,73.6079
T001092,alpha,BN,BN,-5.2404,3.4241,1.1694,-5.2404,3.4241,1.1694,0,0
T001093,Li7,BN,binder_void,0,0,0,0.3063,-0.37772,-0.33053,0.588342,353.797
T001093,Li7,binder_void,BN,0.3063,-0.37772,-0.33053,0.3148,-0.38783,-0.33925,0.0158199,2.07417
T001093,Li7,BN,binder_void,0.3148,-0.38783,-0.33925,0.7105,-0.85666,-0.7441,0.73657,321.49
T001093,Li7,binder_void,ZnS,0.7105,-0.85666,-0.7441,0.7589,-0.92353,-0.78866,0.0938915,10.2096
T001093,Li7,ZnS,ZnS,0.7589,-0.92353,-0.78866,0.9781,-1.52272,-1.22036,0.852488,156.06
T001093,Li7,ZnS,ZnS,0.9781,-1.52272,-1.22036,0.9781,-1.52272,-1.22036,0,0
T001094,alpha,BN,binder_void,0,0,0,-0.1242,0.15317,0.13403,0.238452,92.0733
T001094,alpha,binder_void,BN,-0.1242,0.15317,0.13403,-0.2464,0.30256,0.26449,0.23295,28.6722
T001094,alpha,BN,binder_void,-0.2464,0.30256,0.26449,-0.558,0.68414,0.59517,0.593402,235.204
T001094,alpha,binder_void,BN,-0.558,0.68414,0.59517,-0.8036,0.97339,0.85512,0.459945,75.382
T001094,alpha,BN,binder_void,-0.8036,0.97339,0.85512,-1.0675,1.28929,1.13894,0.500089,219.542
T001094,alpha,binder_void,BN,-1.0675,1.28929,1.13894,-1.317,1.57962,1.40312,0.465154,74.3519
T001094,alpha,BN,binder_void,-1.317,1.57962,1.40312,-1.5644,1.86742,1.66471,0.460997,219.268
T001094,alpha,binder_void,BN,-1.5644,1.86742,1.66471,-1.8892,2.23164,2.00523,0.595197,110.858
T001094,alpha,BN,binder_void,-1.8892,2.23164,2.00523,-2.421,2.80261,2.59427,0.97932,381.282
T001094,alpha,binder_void,BN,-2.421,2.80261,2.59427,-2.5135,2.88509,2.7116,0.172306,10.2059
T001094,alpha,BN,BN,-2.5135,2.88509,2.7116,-2.661,3.0786,2.87585,0.331137,4.84904
T001094,alpha,BN,binder_void,-2.661,3.0786,2.87585,-2.6221,3.1444,2.79437,0.11902,5.83482
T001094,alpha,binder_void,BN,-2.6221,3.1444,2.79437,-2.6221,3.1444,2.79437,0,0
T001094,alpha,BN,BN,-2.6221,3.1444,2.79437,-2.6381,3.10236,2.70405,0.109945,12.4775
T001094,alpha,BN,BN,-2.6381,3.10236,2.70405,-2.6381,3.10236,2.70405,0,0
T001095,Li7,BN,binder_void,0,0,0,0.4628,-0.02288,0.4885,0.67375,386.89
T001095,Li7,binder_void,ZnS,0.4628,-0.02288,0.4885,1.1329,-0.07355,1.19296,0.974542,137.457
T001095,Li7,ZnS,ZnS,1.1329,-0.07355,1.19296,1.78398,-0.11733,1.95189,1.04411,315.653
T001095,Li7,ZnS,ZnS,1.78398,-0.11733,1.95189,1.78398,-0.11733,1.95189,0,0
T001096,alpha,BN,binder_void,0,0,0,-0.1431,0.00708,-0.15108,0.208243,83.1937
T001096,alpha,binder_void,BN,-0.1431,0.00708,-0.15108,-0.6113,0.03224,-0.6416,0.678546,98.9961
T001096,alpha,BN,binder_void,-0.6113,0.03224,-0.6416,-1.1808,0.06838,-1.23705,0.824898,328.926
T001096,alpha,binder_void,BN,-1.1808,0.06838,-1.23705,-2.048,0.14011,-2.15237,1.26306,226.053
T001096,alpha,BN,binder_void,-2.048,0.14011,-2.15237,-2.3073,0.16151,-2.426708,0.378192,164.915
T001096,alpha,binder_void,BN,-2.3073,0.16151,-2.426708,-2.5174,0.17712,-2.647758,0.305417,61.0874
T001096,alpha,BN,binder_void,-2.5174,0.17712,-2.647758,-2.9012,0.20851,-3.046565,0.554685,238.379
T001096,alpha,binder_void,ZnS,-2.9012,0.20851,-3.046565,-2.952,0.21207,-3.106773,0.0788828,9.46056
T001096,alpha,ZnS,ZnS,-2.952,0.21207,-3.106773,-4.1865,0.29987,-4.62004,2.12085,258.989
T001096,alpha,ZnS,ZnS,-4.1865,0.29987,-4.62004,-4.1865,0.29987,-4.62004,0,0
T001097,Li7,BN,binder_void,0,0,0,0.06398,-0.1653,-0.08066,0.194706,120.14
T001097,Li7,binder_void,ZnS,0.06398,-0.1653,-0.08066,0.20343,-0.5316,-0.25211,0.427883,71.3299
T001097,Li7,ZnS,ZnS,0.20343,-0.5316,-0.25211,0.90664,-1.81359,-0.78014,1.56828,633.639
T001097,Li7,ZnS,ZnS,0.90664,-1.81359,-0.78014,0.94489,-1.86109,-0.7933,0.442937,14.8907
T001097,Li7,ZnS,ZnS,0.94489,-1.86109,-0.7933,0.94489,-1.86109,-0.7933,0,0
T001098,alpha,BN,binder_void,0,0,0,-0.15805,0.4082,0.19928,0.48102,186.379
T001098,alpha,binder_void,ZnS,-0.15805,0.4082,0.19928,-0.36714,0.9456,0.45186,0.629583,86.4554
T001098,alpha,ZnS,binder_void,-0.36714,0.9456,0.45186,-1.28584,3.4041,1.58595,2.87213,1086.01
T001098,alpha,binder_void,BN,-1.28584,3.4041,1.58595,-1.82453,4.0905,1.80615,0.905348,79.9447
T001098,alpha,BN,BN,-1.82453,4.0905,1.80615,-1.97041,4.4044,1.87213,0.40116,31.2119
T001098,alpha,BN,BN,-1.97041,4.4044,1.87213,-1.97041,4.4044,1.87213,0,0
T001099,Li7,BN,binder_void,0,0,0,-0.18359,-0.0694,0.01182,0.19666,124.316
T001099,Li7,binder_void,BN,-0.18359,-0.0694,0.01182,-0.36386,-0.1429,0.01781,0.194793,30.7491
T001099,Li7,BN,binder_void,-0.36386,-0.1429,0.01781,-1.21027,-0.4856,0.03398,0.914596,441.164
T001099,Li7,binder_void,BN,-1.21027,-0.4856,0.03398,-1.70428,-0.6682,0.01011,0.52806,53.4403
T001099,Li7,BN,binder_void,-1.70428,-0.6682,0.01011,-2.47431,-1.0208,0.05109,0.863075,170.029
T001099,Li7,binder_void,BN,-2.47431,-1.0208,0.05109,-2.57533,-1.0936,0.08151,0.133601,6.22977
T001099,Li7,BN,BN,-2.57533,-1.0936,0.08151,-2.61778,-1.1096,0.12523,0.0663574,10.1853
T001099,Li7,BN,BN,-2.61778,-1.1096,0.12523,-2.59416,-1.1104,0.15608,0.0487058,4.49582
T001099,Li7,BN,BN,-2.59416,-1.1104,0.15608,-2.59416,-1.1104,0.15608,0,0
T001100,alpha,BN,binder_void,0,0,0,0.44466,0.168,-0.02864,0.476242,174.793
T001100,alpha,binder_void,ZnS,0.44466,0.168,-0.02864,0.85584,0.326,-0.05628,0.441351,72.5028
T001100,alpha,ZnS,binder_void,0.85584,0.326,-0.05628,2.5678,0.9869,-0.16187,1.84277,632.649
T001100,alpha,binder_void,BN,2.5678,0.9869,-0.16187,2.95451,1.1365,-0.16712,0.414733,70.9737
T001100,alpha,BN,binder_void,2.95451,1.1365,-0.16712,3.08227,1.1877,-0.16998,0.13767,61.8483
T001100,alpha,binder_void,BN,3.08227,1.1877,-0.16998,4.40457,1.7203,-0.20238,1.42679,238.086
T001100,alpha,BN,binder_void,4.40457,1.7203,-0.20238,4.7014,1.8309,-0.22099,0.31781,73.4954
T001100,alpha,binder_void,BN,4.7014,1.8309,-0.22099,4.89609,1.8861,-0.23775,0.203223,22.5987
T001100,alpha,BN,BN,4.89609,1.8861,-0.23775,5.5593,2.0832,-0.31037,0.705857,123.054
T001100,alpha,BN,BN,5.5593,2.0832,-0.31037,5.5593,2.0832,-0.31037,0,0
T001101,Li7,BN,binder_void,0,0,0,-0.1496,0.07674,0.41287,0.445933,293.381
T001101,Li7,binder_void,BN,-0.1496,0.07674,0.41287,-0.3872,0.20503,1.13803,0.774037,111.904
T001101,Li7,BN,binder_void,-0.3872,0.20503,1.13803,-0.6086,0.34519,1.87373,0.782116,396.552
T001101,Li7,binder_void,BN,-0.6086,0.34519,1.87373,-0.6283,0.35976,1.93619,0.0671176,7.23867
T001101,Li7,BN,BN,-0.6283,0.35976,1.93619,-0.8405,0.51939,2.63188,0.753798,203.924
T001101,Li7,BN,BN,-0.8405,0.51939,2.63188,-0.8405,0.51939,2.63188,0,0
T001102,alpha,BN,binder_void,0,0,0,0.0845,-0.04332,-0.23311,0.251705,88.9693
T001102,alpha,binder_void,BN,0.0845,-0.04332,-0.23311,0.118,-0.06083,-0.32605,0.100324,16.5793
T001102,alpha,BN,binder_void,0.118,-0.06083,-0.32605,0.4221,-0.2184,-1.16817,0.909194,332.626
T001102,alpha,binder_void,BN,0.4221,-0.2184,-1.16817,0.6512,-0.34212,-1.79065,0.674775,106.75
T001102,alpha,BN,binder_void,0.6512,-0.34212,-1.79065,0.9857,-0.52718,-2.71318,0.998785,446.384
T001102,alpha,binder_void,BN,0.9857,-0.52718,-2.71318,1.0932,-0.58371,-2.99545,0.307314,44.8202
T001102,alpha,BN,binder_void,1.0932,-0.58371,-2.99545,1.2798,-0.68311,-3.48013,0.528924,237.981
T001102,alpha,binder_void,BN,1.2798,-0.68311,-3.48013,1.3552,-0.71992,-3.68002,0.216793,33.3625
T001102,alpha,BN,binder_void,1.3552,-0.71992,-3.68002,1.6927,-0.89051,-4.59524,0.991639,348.865
T001102,alpha,binder_void,BN,1.6927,-0.89051,-4.59524,1.7711,-0.89154,-4.80041,0.219869,24.0189
T001102,alpha,BN,binder_void,1.7711,-0.89154,-4.80041,1.8579,-0.89725,-5.13725,0.351055,74.8132
T001102,alpha,binder_void,binder_void,1.8579,-0.89725,-5.13725,2.2062,-0.73122,-5.70346,0.77211,20.8295
T001102,alpha,binder_void,binder_void,2.2062,-0.73122,-5.70346,2.2062,-0.73122,-5.70346,0,0
T001103,Li7,BN,binder_void,0,0,0,0.4274,0.10729,-0.07718,0.447508,273.465
T001103,Li7,binder_void,BN,0.4274,0.10729,-0.07718,0.623,0.15917,-0.11477,0.205882,33.5919
T001103,Li7,BN,binder_void,0.623,0.15917,-0.11477,1.3221,0.33753,-0.25466,0.736227,374.436
T001103,Li7,binder_void,BN,1.3221,0.33753,-0.25466,1.3895,0.35526,-0.26877,0.0711097,6.82431
T001103,Li7,BN,binder_void,1.3895,0.35526,-0.26877,1.6706,0.4592,-0.27984,0.302002,87.0093
T001103,Li7,binder_void,ZnS,1.6706,0.4592,-0.27984,2.0366,0.54699,-0.22083,0.386475,19.5205
T001103,Li7,ZnS,ZnS,2.0366,0.54699,-0.22083,2.1435,0.58889,-0.14121,0.154937,32.3303
T001103,Li7,ZnS,ZnS,2.1435,0.58889,-0.14121,2.1715,0.63069,-0.11904,0.148848,8.41274
T001103,Li7,ZnS,binder_void,2.1715,0.63069,-0.11904,2.1712,0.63119,-0.11865,0.000708879,0.0275422
T001103,Li7,binder_void,binder_void,2.1712,0.63119,-0.11865,2.1688,0.69729,-0.07958,0.0892793,5.20421
T001103,Li7,binder_void,binder_void,2.1688,0.69729,-0.07958,2.1688,0.69729,-0.07958,0,0
T001104,alpha,BN,binder_void,0,0,0,-0.2396,-0.06016,0.04328,0.250853,89.3248
T001104,alpha,binder_void,BN,-0.2396,-0.06016,0.04328,-1.6633,-0.41291,0.29624,1.48849,214.713
T001104,alpha,BN,binder_void,-1.6633,-0.41291,0.29624,-1.9518,-0.4824,0.35007,0.30165,124.972
T001104,alpha,binder_void,ZnS,-1.9518,-0.4824,0.35007,-2.37,-0.58193,0.43407,0.437996,70.2668
T001104,alpha,ZnS,ZnS,-2.37,-0.58193,0.43407,-6.3149,-1.47679,1.15175,4.16982,970.723
T001104,alpha,ZnS,ZnS,-6.3149,-1.47679,1.15175,-6.3149,-1.47679,1.15175,0,0
T001105,Li7,BN,binder_void,0,0,0,-0.0367,-0.00826,-0.0491,0.0619001,42.6531
T001105,Li7,binder_void,BN,-0.0367,-0.00826,-0.0491,-0.9072,-0.20147,-1.2149,1.46852,256.443
T001105,Li7,BN,binder_void,-0.9072,-0.20147,-1.2149,-1.4483,-0.3085,-1.9665,0.934433,418.373
T001105,Li7,binder_void,BN,-1.4483,-0.3085,-1.9665,-2.0363,-0.46311,-2.88036,1.11314,78.6515
T001105,Li7,BN,BN,-2.0363,-0.46311,-2.88036,-2.2774,-0.39651,-3.2419,0.468688,43.8793
T001105,Li7,BN,BN,-2.2774,-0.39651,-3.2419,-2.2774,-0.39651,-3.2419,0,0
T001106,alpha,BN,binder_void,0,0,0,0.2342,0.05275,0.3142,0.395383,138.366
T001106,alpha,binder_void,outside,0.2342,0.05275,0.3142,1.8986,0.54022,2.7354,2.97885,456.514
T001107,Li7,BN,binder_void,0,0,0,-0.0495,0.02124,0.0116,0.0551056,37.3636
T001107,Li7,binder_void,BN,-0.0495,0.02124,0.0116,-1.798,0.75658,0.4005,1.93773,286.93
T001107,Li7,BN,binder_void,-1.798,0.75658,0.4005,-2.1394,0.8961,0.4536,0.372909,192.462
T001107,Li7,binder_void,BN,-2.1394,0.8961,0.4536,-2.5428,1.05938,0.5029,0.438299,52.3769
T001107,Li7,BN,binder_void,-2.5428,1.05938,0.5029,-3.4697,1.36295,0.6967,1.00557,245.874
T001107,Li7,binder_void,binder_void,-3.4697,1.36295,0.6967,-3.8834,1.5991,0.8809,0.540952,20.3271
T001107,Li7,binder_void,binder_void,-3.8834,1.5991,0.8809,-3.93029,1.65576,0.9427,0.452127,4.66614
T001107,Li7,binder_void,binder_void,-3.93029,1.65576,0.9427,-3.93029,1.65576,0.9427,0,0
T001108,alpha,BN,binder_void,0,0,0,0.3991,-0.17118,-0.0932,0.444134,154.615
T001108,alpha,binder_void,BN,0.3991,-0.17118,-0.0932,0.4738,-0.20363,-0.111,0.0833839,15.1889
T001108,alpha,BN,binder_void,0.4738,-0.20363,-0.111,1.1665,-0.5044,-0.2766,0.773303,317.696
T001108,alpha,binder_void,ZnS,1.1665,-0.5044,-0.2766,1.2416,-0.53556,-0.2943,0.0832153,14.5705
T001108,alpha,ZnS,binder_void,1.2416,-0.53556,-0.2943,4.3304,-1.82679,-1.0227,3.45904,801.532
T001108,alpha,binder_void,binder_void,4.3304,-1.82679,-1.0227,6.6348,-1.7681,-1.6362,2.41515,166.397
T001108,alpha,binder_void,binder_void,6.6348,-1.7681,-1.6362,6.6348,-1.7681,-1.6362,0,0
T001109,Li7,BN,binder_void,0,0,0,0.1688,-0.28758,-0.409066,0.528013,344.575
T001109,Li7,binder_void,ZnS,0.1688,-0.28758,-0.409066,0.1966,-0.33852,-0.479099,0.090954,12.2328
T001109,Li7,ZnS,ZnS,0.1966,-0.33852,-0.479099,0.5176,-0.99131,-1.783312,1.51551,446.971
T001109,Li7,ZnS,ZnS,0.5176,-0.99131,-1.783312,0.5744,-1.0628,-1.978403,0.690819,36.2213
T001109,Li7,ZnS,ZnS,0.5744,-1.0628,-1.978403,0.5744,-1.0628,-1.978403,0,0
T001110,alpha,BN,binder_void,0,0,0,-0.1095,0.18662,0.26546,0.342492,132.905
T001110,alpha,binder_void,BN,-0.1095,0.18662,0.26546,-0.2727,0.46952,0.66222,0.513909,80.7044
T001110,alpha,BN,binder_void,-0.2727,0.46952,0.66222,-0.4091,0.70728,0.99007,0.427366,171.848
T001110,alpha,binder_void,BN,-0.4091,0.70728,0.99007,-0.4936,0.85388,1.19716,0.267434,39.9661
T001110,alpha,BN,binder_void,-0.4936,0.85388,1.19716,-0.6093,1.05401,1.4807,0.365874,149.789
T001110,alpha,binder_void,BN,-0.6093,1.05401,1.4807,-0.9226,1.59611,2.26621,1.00464,167.84
T001110,alpha,BN,binder_void,-0.9226,1.59611,2.26621,-1.1094,1.91866,2.74065,0.603543,279.833
T001110,alpha,binder_void,BN,-1.1094,1.91866,2.74065,-1.2019,2.08355,2.96918,0.296629,52.1268
T001110,alpha,BN,binder_void,-1.2019,2.08355,2.96918,-1.4923,2.63094,3.7353,0.987253,273.369
T001110,alpha,binder_void,BN,-1.4923,2.63094,3.7353,-1.5258,2.76064,3.92461,0.232178,18.7016
T001110,alpha,BN,BN,-1.5258,2.76064,3.92461,-1.6642,3.16284,4.51903,0.751152,102.917
T001110,alpha,BN,BN,-1.6642,3.16284,4.51903,-1.6642,3.16284,4.51903,0,0
T001111,Li7,BN,binder_void,0,0,0,-0.2,0.21535,-0.595136,0.664037,429.001
T001111,Li7,binder_void,BN,-0.2,0.21535,-0.595136,-0.2556,0.27257,-0.751184,0.175278,28.1997
T001111,Li7,BN,binder_void,-0.2556,0.27257,-0.751184,-0.5524,0.5754,-1.582893,0.935656,358.905
T001111,Li7,binder_void,ZnS,-0.5524,0.5754,-1.582893,-0.6168,0.64997,-1.848109,0.283285,25.5252
T001111,Li7,ZnS,ZnS,-0.6168,0.64997,-1.848109,-0.5215,0.71879,-2.82529,1.04517,171.369
T001111,Li7,ZnS,ZnS,-0.5215,0.71879,-2.82529,-0.5215,0.71879,-2.82529,0,0
T001112,alpha,BN,binder_void,0,0,0,0.0821,-0.08835,0.24416,0.272317,94.6786
T001112,alpha,binder_void,BN,0.0821,-0.08835,0.24416,0.2206,-0.24292,0.66226,0.466778,53.9784
T001112,alpha,BN,binder_void,0.2206,-0.24292,0.66226,0.3363,-0.37182,1.01421,0.392297,138.342
T001112,alpha,binder_void,BN,0.3363,-0.37182,1.01421,0.4494,-0.49941,1.37674,0.400643,53.4065
T001112,alpha,BN,binder_void,0.4494,-0.49941,1.37674,0.513,-0.57111,1.58032,0.224992,81.3512
T001112,alpha,binder_void,BN,0.513,-0.57111,1.58032,0.6644,-0.74338,2.06847,0.539371,71.3227
T001112,alpha,BN,binder_void,0.6644,-0.74338,2.06847,0.8547,-0.96748,2.68666,0.684617,285.57
T001112,alpha,binder_void,BN,0.8547,-0.96748,2.68666,0.9551,-1.08185,3.00784,0.355421,59.6617
T001112,alpha,BN,binder_void,0.9551,-1.08185,3.00784,1.0394,-1.17564,3.27364,0.294227,130.174
T001112,alpha,binder_void,BN,1.0394,-1.17564,3.27364,1.0545,-1.19411,3.32303,0.054867,7.82566
T001112,alpha,BN,binder_void,1.0545,-1.19411,3.32303,1.224,-1.39706,3.86874,0.606553,245.104
T001112,alpha,binder_void,ZnS,1.224,-1.39706,3.86874,1.6587,-1.86139,5.21465,1.4893,219.909
T001112,alpha,ZnS,ZnS,1.6587,-1.86139,5.21465,2.3529,-2.55503,7.23398,2.37827,334.676
T001112,alpha,ZnS,ZnS,2.3529,-2.55503,7.23398,2.3529,-2.55503,7.23398,0,0
T001113,Li7,BN,binder_void,0,0,0,0.18876,-0.1989,0.19226,0.334995,204.767
T001113,Li7,binder_void,ZnS,0.18876,-0.1989,0.19226,0.97658,-0.98481,0.97521,1.36166,193.323
T001113,Li7,ZnS,ZnS,0.97658,-0.98481,0.97521,1.70301,-2.13883,1.53543,1.49982,409.322
T001113,Li7,ZnS,ZnS,1.70301,-2.13883,1.53543,1.76978,-2.31382,1.52631,0.655259,32.5882
T001113,Li7,ZnS,ZnS,1.76978,-2.31382,1.52631,1.76978,-2.31382,1.52631,0,0
T001114,alpha,BN,binder_void,0,0,0,-0.24752,0.26083,-0.25211,0.439185,171.891
T001114,alpha,binder_void,BN,-0.24752,0.26083,-0.25211,-0.38345,0.39932,-0.38335,0.234264,37.1095
T001114,alpha,BN,binder_void,-0.38345,0.39932,-0.38335,-0.7709,0.78749,-0.7556,0.662922,271.143
T001114,alpha,binder_void,BN,-0.7709,0.78749,-0.7556,-1.43915,1.45213,-1.39646,1.13987,196.536
T001114,alpha,BN,binder_void,-1.43915,1.45213,-1.39646,-1.93427,1.93602,-1.8597,0.833318,348.375
T001114,alpha,binder_void,BN,-1.93427,1.93602,-1.8597,-2.00929,2.00509,-1.92982,0.123769,23.8363
T001114,alpha,BN,binder_void,-2.00929,2.00509,-1.92982,-2.49024,2.45226,-2.381,0.797771,319.649
T001114,alpha,binder_void,binder_void,-2.49024,2.45226,-2.381,-3.57632,3.62335,-3.23596,1.85589,101.46
